ticket_id,account_id,created_date,resolved_date,priority,category,resolution_time_hours,satisfaction_score,escalation_flag
TKT_004390,ACC_00522,2024-08-16,2024-08-19,Low,How-To,78.0,4.0,0
TKT_004391,ACC_00522,2024-02-24,2024-02-29,Low,Bug,129.0,5.0,0
TKT_004392,ACC_00522,2024-11-22,2024-11-28,Low,Performance,145.0,4.0,0
TKT_004393,ACC_00522,2024-06-30,2024-06-30,Medium,Performance,14.0,,0
TKT_004394,ACC_00522,2023-12-05,2023-12-07,Medium,Performance,48.0,4.0,0
TKT_004395,ACC_00523,2022-12-20,2022-12-23,Low,How-To,85.0,3.0,0
TKT_004396,ACC_00523,2024-04-05,2024-04-10,Low,How-To,137.0,,0
TKT_004397,ACC_00523,2023-10-09,2023-10-10,Medium,Billing,34.0,4.0,0
TKT_004398,ACC_00523,2024-03-29,2024-03-31,Low,Integration,58.0,2.0,0
TKT_004399,ACC_00524,2023-10-04,2023-10-10,Low,Integration,149.0,4.0,1
TKT_004400,ACC_00524,2023-12-17,2023-12-17,High,Integration,8.0,3.0,0
TKT_004401,ACC_00524,2023-07-29,2023-07-30,Low,How-To,28.0,2.0,0
TKT_004402,ACC_00524,2023-09-14,2023-09-14,Medium,Feature Request,15.0,1.0,0
TKT_004403,ACC_00524,2023-09-23,2023-09-24,Low,Feature Request,46.0,,1
TKT_004404,ACC_00525,2023-04-17,2023-04-20,Low,Feature Request,86.0,5.0,0
TKT_004405,ACC_00525,2024-10-09,2024-10-14,Low,Integration,135.0,4.0,0
TKT_004406,ACC_00525,2023-06-15,2023-06-16,Medium,How-To,34.0,4.0,0
TKT_004407,ACC_00525,2023-04-25,2023-04-26,Low,Billing,32.0,3.0,0
TKT_004408,ACC_00525,2024-06-03,2024-06-03,High,Performance,6.0,2.0,0
TKT_004409,ACC_00525,2024-01-07,2024-01-11,Low,Integration,109.0,3.0,0
TKT_004410,ACC_00525,2024-03-15,2024-03-16,Low,Feature Request,27.0,5.0,0
TKT_004411,ACC_00525,2023-11-11,2023-11-12,Low,Bug,37.0,5.0,0
TKT_004412,ACC_00525,2024-05-04,2024-05-04,High,How-To,11.0,3.0,0
TKT_004413,ACC_00525,2024-07-31,2024-08-05,Low,Bug,120.0,5.0,0
TKT_004414,ACC_00525,2023-04-09,2023-04-13,Low,Integration,103.0,4.0,0
TKT_004415,ACC_00525,2024-05-17,2024-05-18,Medium,Integration,47.0,,0
TKT_004416,ACC_00525,2023-12-20,2023-12-24,Low,How-To,103.0,,0
TKT_004417,ACC_00525,2024-05-28,2024-06-02,Low,Integration,143.0,,0
TKT_004418,ACC_00526,2024-01-28,2024-01-28,Critical,Performance,7.0,5.0,1
TKT_004419,ACC_00526,2024-05-20,2024-05-25,Low,How-To,128.0,3.0,0
TKT_004420,ACC_00526,2024-08-29,2024-08-29,High,Feature Request,22.0,,0
TKT_004421,ACC_00526,2024-08-24,2024-08-29,Low,Performance,126.0,5.0,0
TKT_004422,ACC_00526,2024-10-15,2024-10-16,Medium,Performance,27.0,5.0,0
TKT_004423,ACC_00526,2024-06-15,2024-06-17,Medium,Feature Request,48.0,5.0,0
TKT_004424,ACC_00526,2023-11-27,2023-11-28,Low,Feature Request,38.0,4.0,0
TKT_004425,ACC_00526,2023-08-20,2023-08-20,Critical,Billing,5.0,3.0,0
TKT_004426,ACC_00527,2022-12-31,2023-01-02,Medium,How-To,48.0,2.0,0
TKT_004427,ACC_00527,2022-10-31,2022-11-01,Medium,Integration,34.0,1.0,0
TKT_004428,ACC_00527,2023-02-25,2023-03-01,Low,Performance,112.0,1.0,1
TKT_004429,ACC_00527,2022-12-12,2022-12-15,Low,How-To,80.0,3.0,0
TKT_004430,ACC_00527,2022-12-14,2022-12-14,High,Performance,9.0,,0
TKT_004431,ACC_00528,2022-09-21,2022-09-24,Low,Performance,74.0,1.0,0
TKT_004432,ACC_00528,2023-01-23,2023-01-27,Low,Bug,114.0,4.0,0
TKT_004433,ACC_00528,2024-05-18,2024-05-24,Low,How-To,159.0,4.0,0
TKT_004434,ACC_00528,2022-09-03,2022-09-03,High,Billing,6.0,4.0,0
TKT_004435,ACC_00528,2022-12-02,2022-12-02,High,Billing,18.0,4.0,0
TKT_004436,ACC_00528,2024-11-28,2024-11-30,Medium,Billing,48.0,4.0,0
TKT_004437,ACC_00528,2022-11-02,2022-11-04,Low,Integration,70.0,,0
TKT_004438,ACC_00529,2024-10-29,2024-11-04,Low,Feature Request,155.0,3.0,0
TKT_004439,ACC_00529,2024-05-21,2024-05-21,High,How-To,21.0,,0
TKT_004440,ACC_00529,2024-11-10,2024-11-11,Low,How-To,38.0,5.0,0
TKT_004441,ACC_00529,2024-07-15,2024-07-16,Low,Billing,37.0,3.0,0
TKT_004442,ACC_00529,2024-04-10,2024-04-11,Low,Feature Request,42.0,3.0,0
TKT_004443,ACC_00530,2024-02-13,2024-02-14,Medium,Bug,41.0,3.0,0
TKT_004444,ACC_00530,2023-11-05,2023-11-05,High,Integration,16.0,,0
TKT_004445,ACC_00530,2024-06-25,2024-06-29,Low,Feature Request,104.0,,0
TKT_004446,ACC_00530,2024-12-15,2024-12-16,Low,How-To,47.0,3.0,0
TKT_004447,ACC_00530,2024-05-27,2024-05-30,Low,Performance,78.0,5.0,0
TKT_004448,ACC_00530,2023-10-21,2023-10-21,High,Performance,12.0,5.0,1
TKT_004449,ACC_00531,2024-08-07,2024-08-07,High,Performance,14.0,5.0,0
TKT_004450,ACC_00531,2024-12-15,2024-12-19,Low,Feature Request,99.0,,0
TKT_004451,ACC_00531,2024-06-24,2024-06-30,Low,Billing,146.0,2.0,0
TKT_004452,ACC_00531,2024-12-11,2024-12-14,Low,Integration,82.0,2.0,0
TKT_004453,ACC_00531,2024-05-02,2024-05-04,Medium,Feature Request,49.0,,1
TKT_004454,ACC_00532,2024-10-20,2024-10-22,Low,Feature Request,71.0,4.0,0
TKT_004455,ACC_00532,2024-03-09,2024-03-10,Low,Feature Request,29.0,3.0,0
TKT_004456,ACC_00532,2023-11-07,2023-11-11,Low,Performance,96.0,,0
TKT_004457,ACC_00532,2023-12-27,2023-12-28,Medium,How-To,38.0,5.0,0
TKT_004458,ACC_00533,2023-02-19,2023-02-24,Low,Billing,128.0,3.0,0
TKT_004459,ACC_00533,2024-07-03,2024-07-08,Low,How-To,128.0,4.0,0
TKT_004460,ACC_00533,2024-08-09,2024-08-10,Medium,Integration,37.0,1.0,0
TKT_004461,ACC_00533,2023-11-22,2023-11-22,High,Performance,15.0,5.0,0
TKT_004462,ACC_00534,2023-10-17,2023-10-17,High,How-To,23.0,5.0,0
TKT_004463,ACC_00534,2024-08-03,2024-08-08,Low,How-To,141.0,4.0,0
TKT_004464,ACC_00534,2024-05-10,2024-05-16,Low,Billing,161.0,,0
TKT_004465,ACC_00534,2024-07-30,2024-08-04,Low,Integration,120.0,5.0,0
TKT_004466,ACC_00536,2023-12-20,2023-12-21,Low,How-To,42.0,4.0,0
TKT_004467,ACC_00536,2023-04-30,2023-05-01,Medium,Integration,40.0,,0
TKT_004468,ACC_00536,2023-06-12,2023-06-14,Medium,Feature Request,58.0,4.0,1
TKT_004469,ACC_00536,2024-01-13,2024-01-14,Medium,How-To,45.0,4.0,0
TKT_004470,ACC_00536,2024-04-25,2024-04-29,Low,Bug,104.0,,0
TKT_004471,ACC_00536,2023-12-17,2023-12-19,Low,Feature Request,53.0,4.0,0
TKT_004472,ACC_00536,2024-01-17,2024-01-17,High,Integration,4.0,,0
TKT_004473,ACC_00537,2022-09-11,2022-09-13,Medium,How-To,50.0,3.0,0
TKT_004474,ACC_00537,2022-04-22,2022-04-28,Low,Bug,166.0,3.0,0
TKT_004475,ACC_00537,2022-07-02,2022-07-03,Medium,Integration,30.0,3.0,0
TKT_004476,ACC_00537,2022-06-28,2022-06-28,High,Integration,23.0,1.0,1
TKT_004477,ACC_00537,2022-03-23,2022-03-25,Medium,Billing,52.0,2.0,0
TKT_004478,ACC_00537,2022-05-27,2022-05-27,Critical,Bug,1.0,1.0,0
TKT_004479,ACC_00537,2022-08-04,2022-08-06,Medium,Feature Request,63.0,3.0,0
TKT_004480,ACC_00537,2022-05-09,2022-05-11,Medium,Performance,62.0,3.0,1
TKT_004481,ACC_00537,2022-12-01,2022-12-03,Low,Performance,69.0,3.0,0
TKT_004482,ACC_00537,2023-02-18,2023-02-18,Critical,Billing,1.0,5.0,0
TKT_004483,ACC_00537,2022-03-22,2022-03-27,Low,How-To,140.0,1.0,0
TKT_004484,ACC_00537,2022-05-18,2022-05-20,Medium,Billing,69.0,3.0,0
TKT_004485,ACC_00537,2022-07-06,2022-07-12,Low,Feature Request,158.0,2.0,0
TKT_004486,ACC_00537,2022-08-26,2022-08-28,Medium,Billing,62.0,1.0,0
TKT_004487,ACC_00537,2022-02-25,2022-03-03,Low,How-To,163.0,2.0,0
TKT_004488,ACC_00538,2022-05-31,2022-06-03,Low,Bug,89.0,4.0,0
TKT_004489,ACC_00538,2023-10-29,2023-10-30,Medium,Bug,35.0,4.0,0
TKT_004490,ACC_00538,2023-04-21,2023-04-22,Low,Billing,27.0,4.0,0
TKT_004491,ACC_00538,2024-10-22,2024-10-27,Low,Bug,130.0,5.0,0
TKT_004492,ACC_00538,2022-08-14,2022-08-14,High,Integration,14.0,2.0,0
TKT_004493,ACC_00538,2024-10-19,2024-10-20,Low,Billing,36.0,3.0,0
TKT_004494,ACC_00538,2024-03-12,2024-03-17,Low,Feature Request,134.0,5.0,0
TKT_004495,ACC_00538,2022-12-29,2022-12-31,Low,Feature Request,70.0,4.0,0
TKT_004496,ACC_00538,2023-04-16,2023-04-19,Low,Feature Request,73.0,5.0,0
TKT_004497,ACC_00538,2022-04-20,2022-04-20,High,How-To,7.0,4.0,0
TKT_004498,ACC_00538,2024-04-28,2024-05-02,Low,Feature Request,116.0,4.0,0
TKT_004499,ACC_00538,2022-04-24,2022-04-26,Low,Billing,53.0,3.0,0
TKT_004500,ACC_00538,2023-10-29,2023-10-29,High,Billing,22.0,3.0,0
TKT_004501,ACC_00538,2022-11-09,2022-11-09,High,Billing,11.0,2.0,0
TKT_004502,ACC_00539,2023-05-15,2023-05-15,High,Bug,20.0,5.0,0
TKT_004503,ACC_00539,2024-12-30,,Low,Performance,,4.0,0
TKT_004504,ACC_00539,2022-04-19,2022-04-21,Low,How-To,49.0,4.0,0
TKT_004505,ACC_00539,2022-12-25,2022-12-25,Critical,How-To,5.0,3.0,0
TKT_004506,ACC_00539,2024-03-18,2024-03-18,Medium,How-To,23.0,3.0,0
TKT_004507,ACC_00539,2023-11-20,2023-11-25,Low,How-To,130.0,1.0,0
TKT_004508,ACC_00539,2023-11-30,2023-12-06,Low,Billing,155.0,5.0,0
TKT_004509,ACC_00539,2022-07-06,2022-07-07,Medium,Integration,37.0,4.0,0
TKT_004510,ACC_00539,2023-06-28,2023-06-29,Medium,Bug,46.0,,0
TKT_004511,ACC_00539,2023-12-05,2023-12-05,Medium,Performance,20.0,3.0,0
TKT_004512,ACC_00539,2024-06-21,2024-06-24,Low,Feature Request,91.0,5.0,0
TKT_004513,ACC_00540,2024-03-22,2024-03-27,Low,Feature Request,121.0,5.0,0
TKT_004514,ACC_00540,2024-03-29,2024-03-30,Medium,How-To,41.0,4.0,0
TKT_004515,ACC_00540,2023-02-05,2023-02-05,Medium,Billing,21.0,4.0,0
TKT_004516,ACC_00540,2023-08-29,2023-09-02,Low,How-To,101.0,2.0,0
TKT_004517,ACC_00540,2024-11-02,2024-11-07,Low,Bug,132.0,2.0,0
TKT_004518,ACC_00540,2023-04-25,2023-04-30,Low,Integration,128.0,,0
TKT_004519,ACC_00540,2023-06-16,2023-06-18,Low,Billing,49.0,3.0,0
TKT_004520,ACC_00540,2023-08-29,2023-09-01,Low,Feature Request,89.0,3.0,0
TKT_004521,ACC_00540,2023-02-05,2023-02-06,Low,Feature Request,45.0,,0
TKT_004522,ACC_00540,2024-12-11,2024-12-14,Low,Feature Request,80.0,4.0,0
TKT_004523,ACC_00540,2023-04-05,2023-04-05,Medium,How-To,20.0,,0
TKT_004524,ACC_00541,2023-10-19,2023-10-25,Low,Performance,166.0,1.0,0
TKT_004525,ACC_00541,2022-12-21,2022-12-22,Medium,Performance,45.0,,0
TKT_004526,ACC_00541,2024-03-20,2024-03-22,Low,Feature Request,64.0,,0
TKT_004527,ACC_00541,2023-03-15,2023-03-16,Medium,Feature Request,42.0,,0
TKT_004528,ACC_00541,2023-05-09,2023-05-09,Critical,Feature Request,6.0,,0
TKT_004529,ACC_00541,2022-11-05,2022-11-06,Medium,Bug,46.0,4.0,0
TKT_004530,ACC_00541,2023-11-09,2023-11-14,Low,Billing,124.0,4.0,0
TKT_004531,ACC_00541,2023-10-09,2023-10-09,High,Performance,20.0,,0
TKT_004532,ACC_00541,2023-10-11,2023-10-16,Low,How-To,123.0,2.0,0
TKT_004533,ACC_00541,2023-08-26,2023-09-01,Low,Performance,146.0,,0
TKT_004534,ACC_00541,2022-09-17,2022-09-17,High,Performance,11.0,3.0,0
TKT_004535,ACC_00541,2023-09-01,2023-09-01,Medium,Bug,23.0,3.0,0
TKT_004536,ACC_00542,2023-11-12,2023-11-16,Low,Bug,109.0,,0
TKT_004537,ACC_00542,2023-10-05,2023-10-09,Low,Billing,98.0,2.0,0
TKT_004538,ACC_00542,2023-02-12,2023-02-16,Low,Bug,118.0,2.0,1
TKT_004539,ACC_00542,2023-01-17,2023-01-18,Medium,Bug,43.0,,0
TKT_004540,ACC_00542,2024-03-18,2024-03-20,Low,Billing,51.0,1.0,0
TKT_004541,ACC_00542,2023-09-07,2023-09-08,Low,Integration,24.0,1.0,0
TKT_004542,ACC_00542,2023-11-01,2023-11-03,Low,Bug,66.0,5.0,0
TKT_004543,ACC_00542,2023-05-11,2023-05-15,Low,Billing,103.0,2.0,0
TKT_004544,ACC_00542,2024-03-19,2024-03-25,Low,Billing,146.0,4.0,0
TKT_004545,ACC_00542,2023-10-11,2023-10-15,Low,Feature Request,109.0,5.0,0
TKT_004546,ACC_00542,2024-01-04,2024-01-05,Low,Feature Request,45.0,2.0,0
TKT_004547,ACC_00542,2023-04-07,2023-04-07,Medium,Billing,15.0,,0
TKT_004548,ACC_00542,2024-01-16,2024-01-18,Medium,Billing,56.0,,0
TKT_004549,ACC_00542,2023-05-29,2023-06-02,Low,Performance,98.0,,0
TKT_004550,ACC_00542,2023-03-24,2023-03-25,Low,Billing,30.0,,0
TKT_004551,ACC_00542,2023-07-19,2023-07-21,Low,Performance,51.0,3.0,1
TKT_004552,ACC_00542,2023-01-01,2023-01-06,Low,Billing,140.0,5.0,0
TKT_004553,ACC_00542,2023-12-01,2023-12-02,Medium,Feature Request,34.0,3.0,0
TKT_004554,ACC_00542,2023-06-11,2023-06-13,Low,Performance,60.0,3.0,0
TKT_004555,ACC_00542,2022-12-30,2023-01-04,Low,Integration,120.0,,0
TKT_004556,ACC_00543,2023-07-19,2023-07-25,Low,Feature Request,165.0,,0
TKT_004557,ACC_00543,2024-10-21,2024-10-23,Medium,Bug,61.0,2.0,0
TKT_004558,ACC_00543,2024-12-10,2024-12-12,Low,Feature Request,57.0,3.0,0
TKT_004559,ACC_00543,2024-01-20,2024-01-21,Medium,Bug,45.0,,0
TKT_004560,ACC_00543,2024-06-17,2024-06-18,Medium,How-To,45.0,2.0,0
TKT_004561,ACC_00543,2024-02-23,2024-02-27,Low,How-To,97.0,,0
TKT_004562,ACC_00543,2024-04-14,2024-04-16,Low,Integration,60.0,5.0,0
TKT_004563,ACC_00543,2023-07-05,2023-07-09,Low,How-To,99.0,,0
TKT_004564,ACC_00543,2023-12-04,2023-12-04,High,Integration,11.0,3.0,0
TKT_004565,ACC_00544,2024-08-04,2024-08-07,Low,Integration,94.0,5.0,1
TKT_004566,ACC_00544,2023-10-26,2023-10-28,Low,How-To,63.0,,0
TKT_004567,ACC_00544,2024-04-27,2024-05-03,Low,Billing,156.0,4.0,0
TKT_004568,ACC_00544,2023-08-05,2023-08-09,Low,How-To,98.0,3.0,0
TKT_004569,ACC_00544,2024-11-24,2024-11-30,Low,Integration,148.0,4.0,0
TKT_004570,ACC_00544,2023-08-14,2023-08-14,Medium,Performance,14.0,,0
TKT_004571,ACC_00544,2024-12-11,2024-12-15,Low,Bug,118.0,3.0,1
TKT_004572,ACC_00544,2024-06-02,2024-06-06,Low,Integration,103.0,,0
TKT_004573,ACC_00545,2024-02-17,2024-02-23,Low,Performance,161.0,3.0,0
TKT_004574,ACC_00545,2024-01-18,2024-01-20,Medium,How-To,59.0,,0
TKT_004575,ACC_00545,2023-06-26,2023-06-26,Medium,Feature Request,17.0,5.0,0
TKT_004576,ACC_00545,2023-10-11,2023-10-11,Medium,Bug,12.0,3.0,1
TKT_004577,ACC_00545,2024-11-24,2024-11-26,Medium,Integration,66.0,5.0,0
TKT_004578,ACC_00545,2024-05-15,2024-05-17,Low,Feature Request,66.0,4.0,0
TKT_004579,ACC_00546,2023-11-29,2023-12-01,Low,Billing,68.0,4.0,0
TKT_004580,ACC_00546,2024-05-22,2024-05-22,High,Bug,23.0,,0
TKT_004581,ACC_00546,2023-11-07,2023-11-13,Low,Feature Request,163.0,3.0,0
TKT_004582,ACC_00546,2024-05-11,2024-05-14,Low,Billing,88.0,,0
TKT_004583,ACC_00546,2023-05-24,2023-05-24,Medium,Feature Request,14.0,5.0,0
TKT_004584,ACC_00547,2024-02-21,2024-02-23,Medium,Feature Request,71.0,5.0,0
TKT_004585,ACC_00547,2024-02-18,2024-02-21,Low,Performance,89.0,2.0,0
TKT_004586,ACC_00547,2023-03-29,2023-04-02,Low,Feature Request,114.0,3.0,0
TKT_004587,ACC_00547,2022-09-07,2022-09-09,Low,Performance,50.0,3.0,0
TKT_004588,ACC_00547,2024-08-19,2024-08-21,Medium,Feature Request,60.0,5.0,0
TKT_004589,ACC_00549,2024-03-09,2024-03-15,Low,Integration,147.0,3.0,1
TKT_004590,ACC_00549,2023-02-18,2023-02-20,Medium,Performance,60.0,2.0,0
TKT_004591,ACC_00549,2024-08-03,2024-08-05,Medium,Feature Request,65.0,,1
TKT_004592,ACC_00549,2024-04-25,2024-04-28,Low,Performance,78.0,2.0,0
TKT_004593,ACC_00549,2023-04-20,2023-04-22,Low,Feature Request,61.0,2.0,0
TKT_004594,ACC_00549,2023-10-11,2023-10-11,Critical,Bug,2.0,2.0,0
TKT_004595,ACC_00549,2024-05-30,2024-06-04,Low,Billing,134.0,4.0,0
TKT_004596,ACC_00549,2024-05-21,2024-05-23,Low,How-To,63.0,2.0,1
TKT_004597,ACC_00549,2023-08-20,2023-08-24,Low,How-To,97.0,5.0,0
TKT_004598,ACC_00549,2023-11-28,2023-11-29,Low,Performance,26.0,2.0,0
TKT_004599,ACC_00549,2023-04-19,2023-04-25,Low,How-To,166.0,3.0,0
TKT_004600,ACC_00549,2023-04-19,2023-04-25,Low,Billing,157.0,3.0,1
TKT_004601,ACC_00549,2023-05-12,2023-05-14,Medium,Performance,67.0,,0
TKT_004602,ACC_00549,2024-03-10,2024-03-12,Low,How-To,62.0,3.0,0
TKT_004603,ACC_00549,2023-12-18,2023-12-20,Low,Billing,51.0,3.0,0
TKT_004604,ACC_00550,2024-08-17,2024-08-17,High,Feature Request,17.0,,0
TKT_004605,ACC_00550,2022-11-10,2022-11-16,Low,Performance,153.0,2.0,1
TKT_004606,ACC_00550,2024-04-20,2024-04-24,Low,Billing,97.0,1.0,0
TKT_004607,ACC_00550,2022-10-15,2022-10-16,Low,How-To,24.0,,0
TKT_004608,ACC_00550,2022-05-26,2022-05-29,Low,Integration,81.0,5.0,0
TKT_004609,ACC_00551,2024-01-14,2024-01-17,Low,Integration,87.0,5.0,0
TKT_004610,ACC_00551,2023-08-17,2023-08-23,Low,Billing,145.0,,0
TKT_004611,ACC_00551,2023-05-31,2023-06-05,Low,Feature Request,133.0,4.0,0
TKT_004612,ACC_00551,2023-03-27,2023-03-28,Low,Performance,24.0,4.0,0
TKT_004613,ACC_00551,2022-07-04,2022-07-06,Medium,Performance,68.0,5.0,0
TKT_004614,ACC_00551,2022-09-28,2022-10-03,Low,Feature Request,136.0,4.0,0
TKT_004615,ACC_00551,2024-06-13,2024-06-16,Low,Bug,72.0,3.0,0
TKT_004616,ACC_00551,2024-09-12,2024-09-14,Medium,Bug,64.0,2.0,0
TKT_004617,ACC_00551,2024-03-28,2024-03-31,Low,Performance,78.0,3.0,0
TKT_004618,ACC_00551,2022-09-02,2022-09-04,Medium,How-To,70.0,5.0,0
TKT_004619,ACC_00551,2024-07-25,2024-07-29,Low,Performance,114.0,2.0,0
TKT_004620,ACC_00551,2024-04-03,2024-04-09,Low,Performance,144.0,5.0,0
TKT_004621,ACC_00551,2024-01-20,2024-01-22,Low,Feature Request,62.0,2.0,0
TKT_004622,ACC_00551,2022-08-14,2022-08-15,Medium,Performance,37.0,5.0,0
TKT_004623,ACC_00551,2024-01-11,2024-01-13,Medium,Feature Request,60.0,,0
TKT_004624,ACC_00551,2022-10-15,2022-10-17,Medium,Bug,51.0,2.0,0
TKT_004625,ACC_00551,2023-06-14,2023-06-14,Medium,Billing,21.0,,0
TKT_004626,ACC_00551,2023-09-29,2023-10-02,Low,Bug,74.0,5.0,0
TKT_004627,ACC_00551,2023-01-15,2023-01-16,Medium,Performance,35.0,5.0,0
TKT_004628,ACC_00552,2023-02-03,2023-02-06,Low,Billing,84.0,1.0,1
TKT_004629,ACC_00552,2024-09-29,2024-10-03,Low,Billing,110.0,4.0,0
TKT_004630,ACC_00552,2024-12-29,,Low,Integration,,2.0,0
TKT_004631,ACC_00552,2022-08-18,2022-08-20,Medium,Feature Request,58.0,4.0,0
TKT_004632,ACC_00552,2023-12-04,2023-12-08,Low,Feature Request,105.0,,0
TKT_004633,ACC_00552,2024-03-10,2024-03-12,Low,Billing,64.0,5.0,1
TKT_004634,ACC_00552,2024-01-03,2024-01-07,Low,Performance,109.0,3.0,0
TKT_004635,ACC_00553,2024-02-24,2024-02-24,High,Performance,22.0,5.0,0
TKT_004636,ACC_00553,2023-01-22,2023-01-22,High,How-To,18.0,5.0,0
TKT_004637,ACC_00553,2023-07-11,2023-07-12,Medium,Integration,24.0,5.0,0
TKT_004638,ACC_00553,2022-11-23,2022-11-29,Low,Integration,160.0,2.0,0
TKT_004639,ACC_00553,2024-02-07,2024-02-11,Low,Billing,96.0,,0
TKT_004640,ACC_00553,2024-11-26,2024-11-26,Medium,Feature Request,19.0,,0
TKT_004641,ACC_00553,2024-08-18,2024-08-19,Low,Integration,42.0,5.0,0
TKT_004642,ACC_00553,2023-09-11,2023-09-11,Medium,Performance,13.0,,0
TKT_004643,ACC_00553,2024-11-02,2024-11-03,Low,Integration,35.0,4.0,0
TKT_004644,ACC_00553,2022-07-02,2022-07-07,Low,Performance,139.0,4.0,0
TKT_004645,ACC_00553,2022-06-11,2022-06-11,High,How-To,6.0,,0
TKT_004646,ACC_00553,2022-08-10,2022-08-10,Medium,Bug,17.0,2.0,0
TKT_004647,ACC_00553,2023-10-26,2023-10-28,Low,Feature Request,53.0,5.0,0
TKT_004648,ACC_00553,2024-06-18,2024-06-19,Low,How-To,42.0,5.0,0
TKT_004649,ACC_00553,2023-01-28,2023-01-29,Medium,Billing,45.0,5.0,0
TKT_004650,ACC_00554,2024-06-11,2024-06-12,Low,Billing,33.0,5.0,0
TKT_004651,ACC_00554,2024-08-29,2024-09-01,Low,Bug,89.0,,0
TKT_004652,ACC_00554,2023-08-12,2023-08-12,High,Feature Request,17.0,4.0,0
TKT_004653,ACC_00554,2023-05-12,2023-05-13,Medium,How-To,31.0,2.0,1
TKT_004654,ACC_00554,2024-03-17,2024-03-19,Medium,Feature Request,68.0,4.0,0
TKT_004655,ACC_00554,2023-08-07,2023-08-08,Low,Performance,45.0,3.0,0
TKT_004656,ACC_00555,2024-08-06,2024-08-09,Low,Performance,85.0,1.0,0
TKT_004657,ACC_00555,2024-03-11,2024-03-11,Medium,Billing,22.0,4.0,0
TKT_004658,ACC_00556,2023-09-06,2023-09-06,Critical,Billing,6.0,3.0,0
TKT_004659,ACC_00556,2023-09-14,2023-09-16,Medium,Feature Request,58.0,4.0,0
TKT_004660,ACC_00556,2024-02-25,2024-02-27,Medium,Billing,56.0,5.0,0
TKT_004661,ACC_00556,2024-05-25,2024-05-27,Low,Integration,55.0,2.0,0
TKT_004662,ACC_00556,2023-11-21,2023-11-24,Low,Performance,72.0,2.0,0
TKT_004663,ACC_00556,2024-12-11,2024-12-12,Low,How-To,40.0,3.0,0
TKT_004664,ACC_00556,2024-11-07,2024-11-11,Low,Performance,103.0,,0
TKT_004665,ACC_00556,2024-10-28,2024-10-29,Medium,Integration,36.0,3.0,1
TKT_004666,ACC_00556,2023-08-28,2023-08-28,Medium,Billing,13.0,4.0,0
TKT_004667,ACC_00557,2023-08-14,2023-08-16,Medium,How-To,57.0,5.0,0
TKT_004668,ACC_00557,2023-12-09,2023-12-11,Medium,Integration,71.0,4.0,1
TKT_004669,ACC_00557,2022-03-03,2022-03-04,Low,Bug,40.0,2.0,0
TKT_004670,ACC_00557,2022-10-16,2022-10-19,Low,Bug,86.0,2.0,0
TKT_004671,ACC_00557,2023-08-06,2023-08-09,Low,Integration,89.0,5.0,0
TKT_004672,ACC_00557,2023-11-18,2023-11-19,Low,Feature Request,32.0,1.0,0
TKT_004673,ACC_00557,2024-04-25,2024-04-27,Medium,Integration,55.0,4.0,0
TKT_004674,ACC_00557,2024-09-01,2024-09-03,Medium,Performance,69.0,3.0,0
TKT_004675,ACC_00557,2022-04-29,2022-05-04,Low,Integration,143.0,5.0,0
TKT_004676,ACC_00557,2024-02-08,2024-02-12,Low,How-To,119.0,,0
TKT_004677,ACC_00557,2022-04-02,2022-04-02,High,Feature Request,5.0,4.0,0
TKT_004678,ACC_00557,2022-05-27,2022-05-28,Medium,Bug,45.0,5.0,0
TKT_004679,ACC_00557,2024-06-08,2024-06-09,Medium,Integration,31.0,2.0,0
TKT_004680,ACC_00557,2022-06-07,2022-06-07,Medium,Integration,19.0,,0
TKT_004681,ACC_00557,2024-06-14,2024-06-18,Low,Integration,97.0,,0
TKT_004682,ACC_00557,2022-06-02,2022-06-03,Medium,Bug,29.0,,0
TKT_004683,ACC_00557,2023-02-28,2023-03-01,Medium,How-To,36.0,3.0,0
TKT_004684,ACC_00558,2023-01-25,2023-01-25,Medium,Feature Request,22.0,5.0,0
TKT_004685,ACC_00558,2024-12-29,2024-12-29,High,Billing,4.0,4.0,0
TKT_004686,ACC_00558,2022-04-24,2022-04-30,Low,How-To,163.0,3.0,0
TKT_004687,ACC_00558,2024-02-25,2024-02-26,Low,Integration,38.0,4.0,0
TKT_004688,ACC_00558,2022-11-30,2022-12-04,Low,Bug,97.0,4.0,0
TKT_004689,ACC_00558,2022-09-13,2022-09-17,Low,Performance,96.0,4.0,0
TKT_004690,ACC_00558,2022-12-06,2022-12-07,Medium,Billing,28.0,4.0,0
TKT_004691,ACC_00558,2022-09-10,2022-09-13,Low,Performance,92.0,3.0,0
TKT_004692,ACC_00558,2022-06-19,2022-06-21,Low,Performance,52.0,5.0,0
TKT_004693,ACC_00558,2024-03-01,2024-03-06,Low,Feature Request,120.0,3.0,0
TKT_004694,ACC_00558,2023-07-10,2023-07-16,Low,Feature Request,157.0,4.0,0
TKT_004695,ACC_00558,2023-09-08,2023-09-09,Low,Billing,45.0,4.0,0
TKT_004696,ACC_00558,2022-10-14,2022-10-16,Medium,Billing,64.0,5.0,0
TKT_004697,ACC_00558,2023-06-30,2023-07-02,Medium,Performance,68.0,4.0,0
TKT_004698,ACC_00558,2023-03-20,2023-03-22,Low,Billing,54.0,2.0,0
TKT_004699,ACC_00558,2023-07-14,2023-07-18,Low,Integration,116.0,4.0,0
